0, run: 824, walk: 819, stand: null
8987, run: -1, walk: 9470, stand: null
8988, run: -1, walk: 12514, stand: null
8989, run: -1, walk: 12514, stand: null
8992, run: -1, walk: 12514, stand: null
8993, run: -1, walk: 32767, stand: [5482, 5484]
8994, run: 12525, walk: 12524, stand: null
8995, run: 12525, walk: 12524, stand: null
8996, run: 12525, walk: 12524, stand: null
8997, run: 12525, walk: 12524, stand: null
8998, run: 12525, walk: 12524, stand: null
8999, run: 12525, walk: 12524, stand: null
9002, run: 12525, walk: 12524, stand: null
9003, run: 12525, walk: 12524, stand: null
9004, run: 12525, walk: 12524, stand: null
9005, run: 12525, walk: 12524, stand: null
9006, run: 12525, walk: 12524, stand: null
9007, run: 12525, walk: 12524, stand: null
9008, run: 12525, walk: 12524, stand: null
9009, run: 12525, walk: 12524, stand: null
9012, run: 12525, walk: 12524, stand: null
9013, run: 12525, walk: 12524, stand: null
9014, run: 12525, walk: 12524, stand: null
9015, run: 12525, walk: 12524, stand: null
9016, run: 12525, walk: 12524, stand: null
9017, run: 12525, walk: 12524, stand: null
9018, run: 12525, walk: 12524, stand: null
9019, run: 12525, walk: 12524, stand: null
9022, run: 12525, walk: 12524, stand: null
9023, run: 12525, walk: 12524, stand: null
9024, run: 12525, walk: 12524, stand: null
9025, run: 12525, walk: 12524, stand: null
9026, run: 12525, walk: 12524, stand: null
9027, run: 12525, walk: 12524, stand: null
9028, run: 12525, walk: 12524, stand: null
9029, run: 12525, walk: 12524, stand: null
9032, run: 12525, walk: 12524, stand: null
9033, run: 12525, walk: 12524, stand: null
9034, run: -1, walk: 1399, stand: null
9035, run: -1, walk: 1399, stand: null
9036, run: -1, walk: 819, stand: null
9037, run: -1, walk: 819, stand: null
9038, run: -1, walk: 819, stand: null
9039, run: -1, walk: 10998, stand: null
9042, run: -1, walk: 1033, stand: null
9044, run: -1, walk: 1205, stand: null
9045, run: -1, walk: 819, stand: null
9047, run: -1, walk: 819, stand: null
9048, run: -1, walk: 819, stand: null
9049, run: 824, walk: 819, stand: null
9050, run: -1, walk: 11837, stand: null
9051, run: 15070, walk: 15073, stand: null
9052, run: -1, walk: 2979, stand: null
9053, run: -1, walk: 7536, stand: null
9054, run: -1, walk: 1417, stand: null
9055, run: -1, walk: 11837, stand: null
9056, run: -1, walk: 1417, stand: null
9057, run: -1, walk: 1417, stand: null
9058, run: -1, walk: 1417, stand: null
9059, run: -1, walk: 1417, stand: null
9060, run: -1, walk: 11837, stand: null
9062, run: 824, walk: 819, stand: null
9063, run: -1, walk: 1033, stand: null
9064, run: 824, walk: 819, stand: null
9065, run: -1, walk: 11837, stand: null
9066, run: 24479, walk: 17490, stand: null
9067, run: 24479, walk: 17490, stand: null
9068, run: 24479, walk: 17490, stand: null
9069, run: 24479, walk: 17490, stand: null
9072, run: 24479, walk: 17490, stand: null
9073, run: 824, walk: 819, stand: null
9074, run: 824, walk: 819, stand: null
9075, run: -1, walk: 1033, stand: null
9076, run: 824, walk: 819, stand: null
9077, run: -1, walk: 1417, stand: null
9082, run: 824, walk: 819, stand: null
9084, run: -1, walk: 12592, stand: null
9085, run: -1, walk: 12592, stand: null
9086, run: 24437, walk: 24430, stand: null
9087, run: -1, walk: 24656, stand: null
9088, run: 824, walk: 819, stand: null
9089, run: -1, walk: 1339, stand: null
9092, run: -1, walk: 1339, stand: null
9093, run: -1, walk: 1508, stand: null
9094, run: -1, walk: 1508, stand: null
9095, run: -1, walk: 32767, stand: null
9096, run: -1, walk: 2363, stand: null
9097, run: -1, walk: 1339, stand: null
9098, run: -1, walk: 1339, stand: null
9099, run: -1, walk: 32767, stand: null
9102, run: -1, walk: 228, stand: null
9103, run: -1, walk: 1339, stand: null
9105, run: -1, walk: 819, stand: null
9106, run: -1, walk: 1339, stand: [1338, 1541]
9107, run: -1, walk: 1339, stand: [1338, 1541]
9108, run: -1, walk: 1339, stand: [1338, 1541]
9109, run: -1, walk: 1339, stand: [1338, 1541]
9112, run: -1, walk: 1339, stand: [1338, 1541]
9113, run: -1, walk: 1339, stand: [1338, 1541]
9114, run: -1, walk: 1339, stand: [1338, 1541]
9115, run: -1, walk: 1339, stand: [1338, 1541]
9116, run: -1, walk: 1339, stand: [1338, 1541]
9117, run: -1, walk: 32767, stand: null
9118, run: 824, walk: 819, stand: null
9119, run: -1, walk: 819, stand: null
9122, run: -1, walk: 819, stand: null
9123, run: 824, walk: 819, stand: null
9124, run: 824, walk: 819, stand: null
9125, run: -1, walk: 819, stand: null
9126, run: 824, walk: 819, stand: null
9127, run: 824, walk: 819, stand: null
9128, run: -1, walk: 1339, stand: null
9129, run: -1, walk: 1339, stand: null
9132, run: -1, walk: 1339, stand: null
9133, run: -1, walk: 1339, stand: null
9134, run: 824, walk: 819, stand: null
9135, run: 824, walk: 819, stand: null
9136, run: -1, walk: 819, stand: null
9137, run: 824, walk: 819, stand: null
9138, run: 824, walk: 819, stand: null
9139, run: 824, walk: 819, stand: null
9142, run: 824, walk: 819, stand: null
9143, run: -1, walk: 819, stand: null
9144, run: 824, walk: 819, stand: null
9145, run: 824, walk: 819, stand: null
9146, run: -1, walk: 4426, stand: null
9147, run: -1, walk: 819, stand: null
9148, run: 824, walk: 819, stand: null
9149, run: -1, walk: 819, stand: null
9150, run: -1, walk: 32767, stand: null
9151, run: -1, walk: 32767, stand: null
9152, run: -1, walk: 32767, stand: null
9153, run: -1, walk: 32767, stand: null
9154, run: -1, walk: 32767, stand: null
9155, run: -1, walk: 32767, stand: null
9156, run: -1, walk: 32767, stand: null
9157, run: -1, walk: 32767, stand: null
9158, run: -1, walk: 32767, stand: null
9159, run: -1, walk: 9869, stand: null
9160, run: -1, walk: 10436, stand: null
9161, run: -1, walk: 10436, stand: null
9162, run: -1, walk: 5570, stand: null
9163, run: -1, walk: 5570, stand: null
9165, run: -1, walk: 5570, stand: null
9166, run: -1, walk: 11965, stand: null
9168, run: -1, walk: 819, stand: null
9170, run: -1, walk: 392, stand: null
9172, run: -1, walk: 12037, stand: null
9173, run: -1, walk: 12049, stand: null
9174, run: -1, walk: 12051, stand: null
9176, run: -1, walk: 12078, stand: null
9177, run: -1, walk: 12078, stand: null
9178, run: -1, walk: 12079, stand: null
9179, run: -1, walk: 12080, stand: null
9180, run: -1, walk: 12081, stand: null
9181, run: -1, walk: 12095, stand: null
9182, run: -1, walk: 12090, stand: null
9183, run: -1, walk: 12100, stand: null
9184, run: -1, walk: 17510, stand: null
9185, run: -1, walk: 17510, stand: null
9186, run: 3372, walk: 8007, stand: null
9187, run: 3372, walk: 8007, stand: null
9188, run: -1, walk: 10954, stand: null
9189, run: -1, walk: 11082, stand: null
9190, run: -1, walk: 8337, stand: null
9191, run: -1, walk: 8337, stand: null
9192, run: -1, walk: 8337, stand: null
9193, run: -1, walk: 8333, stand: null
9194, run: -1, walk: 8333, stand: null
9195, run: -1, walk: 8333, stand: null
9196, run: -1, walk: 8335, stand: null
9197, run: -1, walk: 8335, stand: null
9198, run: -1, walk: 8335, stand: null
9199, run: -1, walk: 8331, stand: null
9200, run: -1, walk: 8331, stand: null
9201, run: -1, walk: 8331, stand: null
9202, run: -1, walk: 8335, stand: null
9203, run: -1, walk: 8335, stand: null
9204, run: -1, walk: 8335, stand: null
9205, run: -1, walk: 7576, stand: null
9206, run: -1, walk: 7576, stand: null
9207, run: -1, walk: 7576, stand: null
9208, run: 23680, walk: 24990, stand: null
9209, run: 23680, walk: 24990, stand: null
9210, run: 23680, walk: 24990, stand: null
9211, run: 23680, walk: 24990, stand: null
9212, run: 3372, walk: 8007, stand: null
9213, run: -1, walk: 8357, stand: null
9214, run: -1, walk: 8357, stand: null
9215, run: -1, walk: 8357, stand: null
9216, run: -1, walk: 8357, stand: null
9217, run: -1, walk: 8357, stand: null
9218, run: -1, walk: 8101, stand: null
9219, run: -1, walk: 8101, stand: null
9220, run: -1, walk: 8101, stand: null
9221, run: -1, walk: 8101, stand: null
9222, run: -1, walk: 8101, stand: null
9223, run: -1, walk: 8343, stand: null
9224, run: -1, walk: 8343, stand: null
9225, run: -1, walk: 8343, stand: null
9226, run: -1, walk: 8343, stand: null
9227, run: -1, walk: 8343, stand: null
9228, run: -1, walk: 8343, stand: null
9229, run: -1, walk: 8343, stand: null
9230, run: -1, walk: 8343, stand: null
9231, run: -1, walk: 8343, stand: null
9232, run: -1, walk: 8343, stand: null
9233, run: -1, walk: 8314, stand: null
9234, run: -1, walk: 8314, stand: null
9235, run: -1, walk: 8314, stand: null
9236, run: 2176, walk: 7719, stand: [9952, 9953]
9237, run: 2176, walk: 7719, stand: [9952, 9953]
9238, run: 2176, walk: 7719, stand: [9952, 9953]
9239, run: 3372, walk: 8007, stand: null
9240, run: 3372, walk: 8007, stand: null
9241, run: 3372, walk: 8007, stand: null
9242, run: 3372, walk: 8007, stand: null
9243, run: 3372, walk: 8007, stand: null
9244, run: 3372, walk: 8007, stand: null
9245, run: 24437, walk: 24430, stand: null
9246, run: -1, walk: 9129, stand: null
9247, run: -1, walk: 7759, stand: null
9248, run: 23881, walk: 23880, stand: null
9249, run: 24447, walk: 24446, stand: null
9250, run: 8326, walk: 24306, stand: [24307, 24308]
9251, run: 8326, walk: 24306, stand: [24307, 24308]
9252, run: 8326, walk: 24306, stand: [24307, 24308]
9253, run: 8326, walk: 24306, stand: [24307, 24308]
9254, run: 8326, walk: 24306, stand: [24307, 24308]
9255, run: -1, walk: 11139, stand: null
9256, run: -1, walk: 7658, stand: null
9257, run: -1, walk: 7658, stand: null
9258, run: -1, walk: 7658, stand: null
9259, run: -1, walk: 7658, stand: null
9260, run: -1, walk: 7658, stand: null
9261, run: -1, walk: 7658, stand: null
9262, run: -1, walk: 8365, stand: null
9263, run: -1, walk: 8365, stand: null
9264, run: -1, walk: 8365, stand: null
9265, run: -1, walk: 8365, stand: null
9266, run: -1, walk: 8365, stand: null
9267, run: -1, walk: 8365, stand: null
9268, run: -1, walk: 8365, stand: null
9269, run: -1, walk: 8365, stand: null
9270, run: -1, walk: 8365, stand: null
9271, run: -1, walk: 8365, stand: null
9272, run: -1, walk: 9157, stand: null
9273, run: -1, walk: 9157, stand: null
9274, run: -1, walk: 9157, stand: null
9275, run: -1, walk: 9157, stand: null
9276, run: -1, walk: 9157, stand: null
9277, run: -1, walk: 9157, stand: null
9278, run: -1, walk: 9157, stand: null
9279, run: -1, walk: 9157, stand: null
9280, run: -1, walk: 9157, stand: null
9281, run: -1, walk: 9157, stand: null
9282, run: -1, walk: 9157, stand: null
9283, run: -1, walk: 9157, stand: null
9284, run: -1, walk: 9157, stand: null
9285, run: -1, walk: 9157, stand: null
9286, run: -1, walk: 9157, stand: null
9287, run: -1, walk: 9157, stand: null
9288, run: -1, walk: 9157, stand: null
9289, run: -1, walk: 9157, stand: null
9290, run: -1, walk: 9157, stand: null
9291, run: -1, walk: 9157, stand: null
9292, run: -1, walk: 9157, stand: null
9293, run: -1, walk: 9157, stand: null
9294, run: -1, walk: 9157, stand: null
9295, run: -1, walk: 9157, stand: null
9296, run: -1, walk: 9157, stand: null
9297, run: -1, walk: 9157, stand: null
9298, run: -1, walk: 9157, stand: null
9299, run: -1, walk: 9157, stand: null
9300, run: -1, walk: 9157, stand: null
9301, run: -1, walk: 9157, stand: null
9302, run: -1, walk: 9157, stand: null
9303, run: -1, walk: 9157, stand: null
9304, run: -1, walk: 8672, stand: null
9305, run: -1, walk: 8672, stand: null
9306, run: -1, walk: 8672, stand: null
9307, run: -1, walk: 5481, stand: null
9308, run: -1, walk: 5479, stand: null
9309, run: -1, walk: 5481, stand: null
9310, run: 824, walk: 819, stand: null
9311, run: -1, walk: 1521, stand: null
9312, run: -1, walk: 1525, stand: null
9315, run: 824, walk: 819, stand: null
9316, run: 824, walk: 819, stand: null
9317, run: -1, walk: 819, stand: [808, 860]
9318, run: -1, walk: 819, stand: null
9319, run: 824, walk: 819, stand: null
9320, run: 824, walk: 819, stand: null
9321, run: -1, walk: 819, stand: null
9322, run: -1, walk: 819, stand: null
9323, run: 824, walk: 819, stand: null
9324, run: -1, walk: 4426, stand: null
9325, run: -1, walk: 819, stand: null
9326, run: -1, walk: 4426, stand: null
9327, run: -1, walk: 819, stand: null
9328, run: -1, walk: 32767, stand: null
9329, run: -1, walk: 32767, stand: null
9330, run: -1, walk: 4426, stand: null
9331, run: 824, walk: 819, stand: null
9332, run: -1, walk: 819, stand: null
9333, run: 824, walk: 819, stand: null
9334, run: -1, walk: 6773, stand: null
9335, run: 824, walk: 819, stand: null
9336, run: 824, walk: 819, stand: null
9337, run: 824, walk: 819, stand: null
9338, run: 824, walk: 819, stand: null
9339, run: -1, walk: 1508, stand: null
9340, run: 824, walk: 819, stand: null
9341, run: -1, walk: 1508, stand: null
9342, run: 824, walk: 819, stand: null
9343, run: -1, walk: 1339, stand: null
9344, run: -1, walk: 1339, stand: null
9345, run: -1, walk: 1528, stand: null
9346, run: -1, walk: 1529, stand: null
9347, run: -1, walk: 4426, stand: null
9348, run: -1, walk: 4426, stand: null
9350, run: -1, walk: 3220, stand: null
9351, run: -1, walk: 3220, stand: null
9352, run: -1, walk: 3220, stand: null
9353, run: 824, walk: 819, stand: null
9355, run: -1, walk: 1033, stand: null
9356, run: -1, walk: 3333, stand: null
9357, run: -1, walk: 3333, stand: null
9358, run: 824, walk: 819, stand: null
9359, run: -1, walk: 1065, stand: null
9360, run: -1, walk: 1065, stand: null
9361, run: -1, walk: 7650, stand: null
9363, run: -1, walk: 12680, stand: null
9364, run: 4626, walk: 168, stand: null
9365, run: 824, walk: 819, stand: null
9366, run: -1, walk: 12685, stand: null
9367, run: -1, walk: 819, stand: null
9368, run: -1, walk: 9670, stand: [9669, 309]
9369, run: -1, walk: 12680, stand: null
9371, run: -1, walk: 12680, stand: null
9372, run: 4626, walk: 168, stand: null
9373, run: 4626, walk: 168, stand: null
9374, run: 4626, walk: 168, stand: null
9375, run: 4626, walk: 168, stand: null
9376, run: 4626, walk: 168, stand: null
9377, run: 4626, walk: 168, stand: null
9378, run: 4626, walk: 168, stand: null
9379, run: 4626, walk: 168, stand: null
9380, run: 13220, walk: 13218, stand: null
9381, run: -1, walk: 1033, stand: null
9382, run: 905, walk: 5325, stand: null
9384, run: 10022, walk: 10021, stand: null
9385, run: -1, walk: 819, stand: [808, 12668, 12669, 12670, 12671]
9387, run: 10022, walk: 10021, stand: null
9388, run: -1, walk: 12673, stand: [12672, 12674, 12675, 12676, 12677]
9390, run: 10022, walk: 10021, stand: null
9391, run: -1, walk: 819, stand: [808, 12668, 12669, 12670, 12671]
9393, run: 10022, walk: 10021, stand: null
9394, run: -1, walk: 12673, stand: [12672, 12674, 12675, 12676, 12677]
9395, run: 824, walk: 819, stand: null
9397, run: -1, walk: 12689, stand: [3040, 12678]
9398, run: -1, walk: 6531, stand: null
9400, run: -1, walk: 11047, stand: null
9402, run: -1, walk: 12685, stand: null
9403, run: 824, walk: 819, stand: null
9405, run: -1, walk: 819, stand: null
9406, run: -1, walk: 9670, stand: [9669, 309]
9408, run: -1, walk: 6202, stand: null
9410, run: -1, walk: 6202, stand: null
9412, run: -1, walk: 6202, stand: null
9414, run: -1, walk: 6202, stand: null
9416, run: -1, walk: 12689, stand: [3040, 12678]
9418, run: -1, walk: 819, stand: null
9420, run: 10022, walk: 10021, stand: null
9422, run: -1, walk: 12685, stand: null
9432, run: -1, walk: 11936, stand: null
9433, run: -1, walk: 32767, stand: [12772, 12773, 12774]
9434, run: -1, walk: 32767, stand: [5429, 12764, 12765]
9435, run: -1, walk: 3034, stand: null
9436, run: -1, walk: 3034, stand: null
9437, run: -1, walk: 11201, stand: null
9438, run: -1, walk: 3034, stand: null
9439, run: -1, walk: 3034, stand: null
9441, run: -1, walk: 32767, stand: null
9448, run: -1, walk: 12747, stand: [12747, 12748]
9449, run: -1, walk: 12745, stand: null
9450, run: -1, walk: 12747, stand: [12747, 12748]
9451, run: -1, walk: 5531, stand: null
9452, run: -1, walk: 5531, stand: null
9453, run: -1, walk: 5531, stand: null
9454, run: -1, walk: 5531, stand: null
9455, run: -1, walk: 9500, stand: [2287, 2723]
9456, run: -1, walk: 10858, stand: null
9457, run: 824, walk: 819, stand: null
9458, run: -1, walk: 9724, stand: null
9459, run: -1, walk: 9724, stand: null
9460, run: -1, walk: 3034, stand: null
9461, run: -1, walk: 3034, stand: null
9462, run: -1, walk: 12789, stand: null
9463, run: -1, walk: 12790, stand: null
9464, run: -1, walk: 12789, stand: null
9465, run: -1, walk: 12790, stand: null
9466, run: -1, walk: 12789, stand: null
9467, run: -1, walk: 12790, stand: null
9468, run: -1, walk: 8291, stand: null
9469, run: 12816, walk: 8145, stand: null
9470, run: 1502, walk: 7792, stand: null
9471, run: 2147, walk: 8256, stand: null
9472, run: 3369, walk: 14862, stand: [14857, 14858]
9473, run: 12817, walk: 7768, stand: null
9474, run: 23636, walk: 23635, stand: null
9475, run: 2176, walk: 7719, stand: [9952, 9953]
9476, run: 3356, walk: 8092, stand: null
9477, run: 24479, walk: 17490, stand: null
9478, run: 12823, walk: 5226, stand: null
9479, run: 12823, walk: 5226, stand: null
9480, run: 1849, walk: 7961, stand: null
9481, run: 1501, walk: 8158, stand: null
9482, run: 2812, walk: 7259, stand: null
9483, run: 25585, walk: 25584, stand: null
9484, run: 2172, walk: 7991, stand: null
9485, run: 2093, walk: 8046, stand: null
9486, run: 2095, walk: 7868, stand: null
9487, run: 3368, walk: 7828, stand: null
9488, run: 2092, walk: 7941, stand: null
9489, run: 3363, walk: 7977, stand: null
9490, run: 3193, walk: 7877, stand: null
9491, run: 12827, walk: 849, stand: null
9492, run: -1, walk: 32767, stand: null
9493, run: 824, walk: 819, stand: null
9494, run: -1, walk: 32767, stand: null
9495, run: -1, walk: 32767, stand: null
9496, run: -1, walk: 32767, stand: null
9497, run: -1, walk: 32767, stand: null
9498, run: -1, walk: 32767, stand: null
9499, run: -1, walk: 32767, stand: null
9500, run: -1, walk: 32767, stand: null
9501, run: -1, walk: 32767, stand: null
9502, run: -1, walk: 32767, stand: null
9503, run: -1, walk: 32767, stand: null
9504, run: -1, walk: 32767, stand: null
9505, run: -1, walk: 32767, stand: null
9506, run: -1, walk: 32767, stand: null
9507, run: -1, walk: 32767, stand: null
9508, run: -1, walk: 32767, stand: null
9509, run: -1, walk: 32767, stand: null
9510, run: -1, walk: 32767, stand: null
9511, run: -1, walk: 32767, stand: null
9512, run: -1, walk: 32767, stand: null
9513, run: -1, walk: 32767, stand: null
9514, run: -1, walk: 32767, stand: null
9515, run: -1, walk: 32767, stand: null
9516, run: -1, walk: 32767, stand: null
9517, run: -1, walk: 32767, stand: null
9518, run: -1, walk: 32767, stand: null
9519, run: -1, walk: 32767, stand: null
9520, run: -1, walk: 32767, stand: null
9521, run: -1, walk: 32767, stand: null
9522, run: -1, walk: 32767, stand: null
9523, run: -1, walk: 32767, stand: null
9524, run: -1, walk: 32767, stand: null
9525, run: -1, walk: 32767, stand: null
9526, run: -1, walk: 32767, stand: null
9527, run: -1, walk: 32767, stand: null
9528, run: -1, walk: 32767, stand: null
9529, run: -1, walk: 32767, stand: null
9530, run: -1, walk: 32767, stand: null
9531, run: -1, walk: 32767, stand: null
9532, run: -1, walk: 32767, stand: null
9533, run: -1, walk: 32767, stand: null
9534, run: -1, walk: 32767, stand: null
9535, run: -1, walk: 32767, stand: null
9536, run: -1, walk: 32767, stand: null
9537, run: -1, walk: 32767, stand: null
9538, run: -1, walk: 32767, stand: null
9539, run: -1, walk: 32767, stand: null
9540, run: -1, walk: 32767, stand: null
9541, run: -1, walk: 32767, stand: null
9542, run: -1, walk: 32767, stand: null
9543, run: -1, walk: 32767, stand: null
9544, run: -1, walk: 32767, stand: null
9545, run: -1, walk: 32767, stand: null
9546, run: -1, walk: 32767, stand: null
9547, run: -1, walk: 32767, stand: null
9548, run: -1, walk: 32767, stand: null
9549, run: -1, walk: 32767, stand: null
9550, run: -1, walk: 32767, stand: null
9551, run: -1, walk: 32767, stand: null
9552, run: -1, walk: 32767, stand: null
9553, run: -1, walk: 32767, stand: null
9554, run: -1, walk: 32767, stand: null
9555, run: -1, walk: 32767, stand: null
9556, run: -1, walk: 32767, stand: null
9557, run: -1, walk: 32767, stand: null
9558, run: -1, walk: 32767, stand: null
9559, run: 12816, walk: 8145, stand: null
9560, run: 12816, walk: 8145, stand: null
9561, run: 12816, walk: 8145, stand: null
9562, run: 12816, walk: 8145, stand: null
9563, run: 12817, walk: 7768, stand: null
9564, run: 12817, walk: 7768, stand: null
9565, run: 12817, walk: 7768, stand: null
9566, run: 12817, walk: 7768, stand: null
9567, run: 12819, walk: 8175, stand: null
9568, run: 12819, walk: 8175, stand: null
9569, run: 12819, walk: 8175, stand: null
9570, run: 12819, walk: 8175, stand: null
9571, run: 12820, walk: 8245, stand: null
9572, run: 12820, walk: 8245, stand: null
9573, run: 12820, walk: 8245, stand: null
9574, run: 12820, walk: 8245, stand: null
9575, run: 12821, walk: 7759, stand: null
9576, run: 12821, walk: 7759, stand: null
9577, run: 12821, walk: 7759, stand: null
9578, run: 12821, walk: 7759, stand: null
9579, run: 12822, walk: 7750, stand: null
9580, run: 12822, walk: 7750, stand: null
9581, run: 12822, walk: 7750, stand: null
9582, run: 12822, walk: 7750, stand: null
9583, run: 12823, walk: 5226, stand: null
9584, run: 12823, walk: 5226, stand: null
9585, run: 12823, walk: 5226, stand: null
9586, run: 12823, walk: 5226, stand: null
9587, run: 12824, walk: 8207, stand: null
9588, run: 12824, walk: 8207, stand: null
9589, run: 12824, walk: 8207, stand: null
9590, run: 12824, walk: 8207, stand: null
9591, run: 12825, walk: 7848, stand: null
9592, run: 12825, walk: 7848, stand: null
9593, run: 12825, walk: 7848, stand: null
9594, run: 12825, walk: 7848, stand: null
9595, run: 12818, walk: 7847, stand: null
9596, run: 12818, walk: 7847, stand: null
9597, run: 12818, walk: 7847, stand: null
9598, run: 12818, walk: 7847, stand: null
9599, run: 12826, walk: 8022, stand: null
9600, run: 12826, walk: 8022, stand: null
9601, run: 12826, walk: 8022, stand: null
9602, run: 12826, walk: 8022, stand: null
9603, run: 12827, walk: 849, stand: null
9604, run: 12827, walk: 849, stand: null
9605, run: 12827, walk: 849, stand: null
9606, run: 12827, walk: 849, stand: null
9607, run: -1, walk: 12862, stand: null
9608, run: -1, walk: 12862, stand: null
9609, run: -1, walk: 12862, stand: null
9610, run: -1, walk: 17350, stand: null
9611, run: -1, walk: 6180, stand: null
9612, run: -1, walk: 12862, stand: null
9613, run: -1, walk: 12862, stand: null
9614, run: -1, walk: 12862, stand: null
9615, run: -1, walk: 12862, stand: null
9616, run: -1, walk: 12862, stand: null
9617, run: -1, walk: 12862, stand: null
9618, run: -1, walk: 12862, stand: null
9619, run: -1, walk: 12862, stand: null
9620, run: -1, walk: 12862, stand: null
9621, run: -1, walk: 12862, stand: null
9622, run: -1, walk: 12872, stand: null
9623, run: 18017, walk: 18016, stand: null
9624, run: 18017, walk: 18016, stand: null
9625, run: -1, walk: 12877, stand: [12877, 22540]
9626, run: 18042, walk: 18047, stand: null
9627, run: -1, walk: 12881, stand: null
9628, run: 18066, walk: 18064, stand: null
9629, run: -1, walk: 12879, stand: [12879, 22538, 22538]
9630, run: -1, walk: 12860, stand: [23319, 23320]
9631, run: 824, walk: 819, stand: null
9634, run: 824, walk: 3083, stand: null
9635, run: 1527, walk: 1527, stand: null
9636, run: -1, walk: 12850, stand: [22537, 12849]
9637, run: 22551, walk: 22551, stand: null
9638, run: 22556, walk: 22556, stand: [22554]
9639, run: 22551, walk: 22551, stand: [22550]
9640, run: -1, walk: 12860, stand: [12858, 12859]
9641, run: -1, walk: 12872, stand: null
9642, run: -1, walk: 3034, stand: null
9643, run: -1, walk: 3034, stand: null
9644, run: -1, walk: 3034, stand: null
9645, run: -1, walk: 3034, stand: null
9646, run: -1, walk: 3034, stand: null
9647, run: -1, walk: 3034, stand: null
9648, run: -1, walk: 3034, stand: null
9649, run: -1, walk: 3034, stand: null
9650, run: -1, walk: 3034, stand: null
9651, run: -1, walk: 3034, stand: null
9652, run: -1, walk: 3034, stand: null
9653, run: -1, walk: 3034, stand: null
9654, run: -1, walk: 3034, stand: null
9655, run: -1, walk: 3034, stand: null
9656, run: -1, walk: 3034, stand: null
9657, run: -1, walk: 3034, stand: null
9658, run: -1, walk: 3034, stand: null
9659, run: -1, walk: 3034, stand: null
9660, run: -1, walk: 3034, stand: null
9661, run: -1, walk: 3034, stand: null
9662, run: -1, walk: 3034, stand: null
9663, run: -1, walk: 3034, stand: null
9664, run: -1, walk: 3034, stand: null
9665, run: -1, walk: 3034, stand: null
9666, run: -1, walk: 3034, stand: null
9667, run: -1, walk: 3034, stand: null
9668, run: -1, walk: 3034, stand: null
9669, run: -1, walk: 3034, stand: null
9670, run: -1, walk: 11411, stand: null
9671, run: -1, walk: 6120, stand: null
9678, run: -1, walk: 16884, stand: null
9679, run: -1, walk: 16884, stand: null
9680, run: -1, walk: 16884, stand: null
9681, run: 8326, walk: 24306, stand: [24307, 24308]
9682, run: 8326, walk: 3210, stand: null
9683, run: -1, walk: 6180, stand: null
9684, run: 824, walk: 819, stand: null
9685, run: -1, walk: 1146, stand: null
9686, run: 8326, walk: 24306, stand: [24307, 24308]
9687, run: -1, walk: 11503, stand: null
9689, run: -1, walk: 10812, stand: null
9690, run: -1, walk: 6180, stand: null
9691, run: 824, walk: 819, stand: null
9692, run: 1564, walk: 1564, stand: null
9694, run: -1, walk: 32767, stand: null
9695, run: 8326, walk: 3210, stand: null
9696, run: -1, walk: 11551, stand: null
9697, run: -1, walk: 32767, stand: null
9698, run: -1, walk: 32767, stand: null
9699, run: -1, walk: 2944, stand: null
9700, run: -1, walk: 1371, stand: null
9701, run: -1, walk: 1369, stand: null
9702, run: -1, walk: 32767, stand: null
9703, run: -1, walk: 1370, stand: null
9704, run: -1, walk: 6614, stand: null
9705, run: -1, walk: 6614, stand: null
9707, run: -1, walk: 819, stand: [13179, 13180]
9708, run: -1, walk: 819, stand: [13179, 13180]
9709, run: -1, walk: 13189, stand: [13187, 13188]
9710, run: -1, walk: 32767, stand: [13412, 13413]
9711, run: -1, walk: 32767, stand: [13183, 13184, 13185]
9712, run: 15070, walk: 15073, stand: null
9713, run: -1, walk: 13410, stand: null
9714, run: 1210, walk: 1205, stand: null
9715, run: 15070, walk: 15073, stand: null
9716, run: -1, walk: 32767, stand: null
9717, run: -1, walk: 6773, stand: null
9718, run: -1, walk: 6774, stand: null
9719, run: -1, walk: 1824, stand: null
9720, run: -1, walk: 6264, stand: null
9721, run: -1, walk: 5543, stand: null
9722, run: -1, walk: 13647, stand: null
9723, run: -1, walk: 13647, stand: null
9724, run: 906, walk: 11094, stand: null
9725, run: -1, walk: 13421, stand: null
9726, run: -1, walk: 13421, stand: null
9727, run: -1, walk: 13421, stand: null
9728, run: -1, walk: 13421, stand: null
9729, run: -1, walk: 13421, stand: null
9730, run: -1, walk: 13421, stand: null
9731, run: -1, walk: 13421, stand: null
9732, run: -1, walk: 13421, stand: null
9733, run: -1, walk: 13421, stand: null
9734, run: -1, walk: 13421, stand: null
9735, run: -1, walk: 13421, stand: null
9736, run: -1, walk: 13421, stand: null
9737, run: -1, walk: 13421, stand: null
9738, run: -1, walk: 13421, stand: null
9739, run: -1, walk: 13419, stand: null
9740, run: -1, walk: 13419, stand: null
9741, run: -1, walk: 13419, stand: null
9742, run: -1, walk: 13419, stand: null
9743, run: -1, walk: 13419, stand: null
9744, run: -1, walk: 13419, stand: null
9745, run: -1, walk: 13419, stand: null
9746, run: -1, walk: 13419, stand: null
9747, run: -1, walk: 13419, stand: null
9748, run: -1, walk: 13419, stand: null
9749, run: -1, walk: 13419, stand: null
9750, run: -1, walk: 13419, stand: null
9751, run: -1, walk: 13419, stand: null
